trials,ID,session,outcome,response,confidence
165,22,1,100,20.0,0.900996501089139
166,22,1,99,16.0,0.867582360825509
167,22,1,80,11.0,0.934267612423355
168,22,1,100,23.0,1.03421304953645
169,22,1,78,25.0,0.900933925931895
170,22,1,61,16.0,0.900910087777447
171,22,1,100,18.0,0.900975973788263
172,22,1,62,22.0,0.900849168047898
173,22,1,33,17.0,1.00092439066975
174,22,1,55,39.0,0.967622819470307
175,22,1,48,25.0,0.900864729066598
176,22,1,71,17.0,1.03413756204554
177,22,1,39,26.0,0.900955115403121
178,22,1,59,13.0,0.967630103351439
179,22,1,30,18.0,0.934241787756037
180,22,1,47,24.0,1.06760136513094
181,22,1,39,14.0,0.934279200415403
182,22,1,56,14.0,0.967619839701911
183,22,1,40,27.0,1.13428396804557
184,22,1,56,15.0,1.00095915464681
185,22,1,25,28.0,0.93428416669758
186,22,1,26,4.0,0.701009612073904
187,22,1,24,5.0,0.800941143595992
188,22,1,41,67.0,0.900995838917879
189,22,1,43,36.0,0.867706186795658
190,22,1,30,30.0,0.734333034914926
191,22,1,10,22.0,0.800881879294138
192,22,1,55,41.0,0.767572030957126
193,22,1,42,56.0,0.700936773267131
194,22,1,24,33.0,0.867673740418468
195,22,1,30,9.0,0.700850359956348
196,22,1,57,16.0,0.733611599645883
197,22,1,47,14.0,0.834239072853961
198,22,1,67,25.0,0.834210930588597
199,22,1,34,26.0,0.867619773483966
200,22,1,71,25.0,1.00091942438758
201,22,1,64,36.0,0.967599312401944
202,22,1,64,36.0,0.800944123365298
203,22,1,55,67.0,0.200914259455203
204,22,1,51,64.0,0.500821423084744
205,22,1,63,49.0,0.800941805767252
206,22,1,90,50.0,0.767462110577071
207,22,1,51,33.0,0.700910286428552
208,22,1,71,43.0,0.73432939297436
209,22,1,65,39.0,0.834270857060801
210,22,1,88,26.0,0.734381704480256
211,22,1,53,32.0,0.700953989712616
212,22,1,81,36.0,0.834169875988664
213,22,1,81,25.0,0.800856716797171
214,22,1,57,25.0,0.767595538027308
215,22,1,100,28.0,0.700937766523566
216,22,1,85,27.0,0.734337339025842
217,22,1,55,22.0,0.767623680292672
218,22,1,46,29.0,0.734341312052493
219,22,1,90,20.0,0.834241721539001
220,22,1,89,31.0,0.834276485514238
221,22,1,71,30.0,0.767633612857935
222,22,1,93,30.0,0.767570706615516
223,22,1,64,30.0,0.800913663500978
224,22,1,83,34.0,0.767614740985664
225,22,1,97,25.0,0.700955645140311
226,22,1,77,28.0,0.634262116404898
227,22,1,100,24.0,0.667570971484565
228,22,1,68,24.0,0.734256554167587
229,22,1,63,15.0,0.667502436789619
230,22,1,68,21.0,0.50088797126682
231,22,1,67,18.0,0.534362038003565
232,22,1,54,23.0,0.501173698039565
233,22,1,73,30.0,0.534280590974049
234,22,1,73,20.0,0.567626196543642
235,22,1,82,26.0,0.634172392238725
236,22,1,84,22.0,0.634335617382021
237,22,1,67,30.0,0.634337272808807
238,22,1,70,37.0,0.634289265413827
239,22,1,53,33.0,0.667610701742888
240,22,1,80,13.0,0.601059539764719
1,22,2,100,59.0,0.0902689511167409
2,22,2,90,68.0,0.100650153641254
3,22,2,60,49.0,0.100826953581418
4,22,2,73,43.0,0.100755107912846
5,22,2,83,51.0,0.0657626252195769
6,22,2,82,44.0,0.067657761666851
7,22,2,80,55.0,0.0342700529708964
8,22,2,78,68.0,0.100950779757113
9,22,2,86,67.0,0.100965347543024
10,22,2,84,68.0,0.134688446387372
11,22,2,98,63.0,0.100984881617478
12,22,2,93,66.0,0.101331528692754
13,22,2,100,65.0,0.100848805259375
14,22,2,68,36.0,0.167672561212385
15,22,2,65,42.0,0.100984881617478
16,22,2,70,37.0,0.134264656267987
17,22,2,91,55.0,0.167650378447433
18,22,2,76,53.0,0.100968658403872
19,22,2,100,56.0,0.134347427774628
20,22,2,86,46.0,0.134330211303677
21,22,2,95,43.0,0.101002760264237
22,22,2,85,39.0,0.100864697389625
23,22,2,80,52.0,0.100991834424349
24,22,2,84,56.0,0.134291143151131
25,22,2,85,68.0,0.600864200760043
26,22,2,60,65.0,0.767745797442331
27,22,2,82,53.0,0.767603430447707
28,22,2,90,28.0,0.734296175658528
29,22,2,96,81.0,0.800983855253435
30,22,2,94,67.0,0.801014977339946
31,22,2,70,82.0,0.801001071726205
32,22,2,79,43.0,0.767668985483397
33,22,2,76,58.0,0.967643955378662
34,22,2,88,61.0,0.9676224347877
35,22,2,93,10.0,0.134317630032456
36,22,2,66,60.0,0.867616574563726
37,22,2,61,58.0,0.96759826550624
38,22,2,71,65.0,0.867101735784672
39,22,2,90,71.0,1.03419953164666
40,22,2,62,74.0,0.83425568383791
41,22,2,100,61.0,1.03421674811761
42,22,2,68,80.0,0.967599920937573
43,22,2,54,67.0,1.00094028432977
44,22,2,75,69.0,1.00098332551352
45,22,2,70,72.0,1.06763822759058
46,22,2,73,66.0,1.0677090800018
47,22,2,72,69.0,1.06763491672973
48,22,2,89,75.0,1.00100021090293
49,22,2,72,83.0,1.00082837725131
50,22,2,73,70.0,0.967548271515625
51,22,2,72,64.0,0.934179103638598
52,22,2,72,77.0,0.967614819808659
53,22,2,81,74.0,0.86761955433758
54,22,2,81,65.0,0.934217509618975
55,22,2,72,67.0,1.06771768823819
56,22,2,84,65.0,1.06767729574312
57,22,2,89,74.0,1.00128726249204
58,22,2,76,78.0,1.0008912835965
59,22,2,70,74.0,0.900927802387741
60,22,2,81,69.0,1.00100285958979
61,22,2,74,62.0,0.934372126794187
62,22,2,80,67.0,0.900965546194129
63,22,2,82,73.0,0.967677726153852
64,22,2,71,79.0,0.901061230057167
65,22,2,72,63.0,1.00105881312993
66,22,2,84,58.0,0.934316835426216
67,22,2,71,78.0,0.967688651991921
68,22,2,77,68.0,0.967516487256944
69,22,2,73,68.0,0.934282733565851
70,22,2,71,73.0,0.934305247415978
71,22,2,76,71.0,1.03421674811943
72,22,2,71,76.0,0.999890410523221
73,22,2,80,67.0,1.00094359519062
74,22,2,81,76.0,1.33421512579844
75,22,2,75,93.0,0.0342978641965601
76,22,2,71,73.0,0.934279091619828
77,22,2,84,79.0,0.900948991893529
78,22,2,79,79.0,0.967643955378662
79,22,2,71,73.0,0.900926809128578
80,22,2,25,66.0,1.00090287160856
81,22,2,19,23.0,0.467539828821828
82,22,2,17,28.0,0.834241447137174
83,22,2,12,26.0,0.867241454090617
84,22,2,15,28.0,0.934303591984644
85,22,2,25,28.0,0.867661602263979
86,22,2,45,20.0,0.900920518493876
87,22,2,36,23.0,0.934571109499302
88,22,2,24,30.0,0.834236149761637
89,22,2,54,27.0,0.934078453485199
90,22,2,25,36.0,0.967628063250231
91,22,2,24,27.0,0.834297400675496
92,22,2,10,21.0,0.96759760333407
93,22,2,35,23.0,0.901002627830167
94,22,2,8,33.0,0.934328754525268
95,22,2,15,22.0,0.901050635306092
96,22,2,91,17.0,1.00133394562181
97,22,2,100,70.0,0.734270682034548
98,22,2,65,77.0,0.867721197750143
99,22,2,100,53.0,0.734303128465399
100,22,2,87,67.0,0.967611840032987
101,22,2,89,66.0,1.06765511297817
102,22,2,72,60.0,0.767669978740741
103,22,2,32,64.0,0.834367590914553
104,22,2,37,65.0,0.80105040354465
105,22,2,29,57.0,1.00099292700907
106,22,2,66,50.0,0.534323523364947
107,22,2,42,53.0,0.60091022171946
108,22,2,51,70.0,0.534330145084823
109,22,2,67,59.0,0.734320013852994
110,22,2,76,61.0,0.834263298815131
111,22,2,78,59.0,0.800872941432317
112,22,2,48,64.0,0.901012891497885
113,22,2,44,63.0,0.834169270381608
114,22,2,69,60.0,0.867730799243873
115,22,2,68,49.0,0.768009010836977
116,22,2,45,59.0,0.834330178193341
117,22,2,21,57.0,0.667690936486906
118,22,2,42,29.0,0.700862777090151
119,22,2,37,32.0,0.700982299147654
120,22,2,84,48.0,0.634286011318181
121,22,2,78,47.0,0.800902739174489
122,22,2,82,56.0,0.800947104702573
123,22,2,63,46.0,0.734282932216956
124,22,2,63,55.0,0.834308988687553
125,22,2,64,59.0,0.76770507386027
126,22,2,56,57.0,0.734370670015778
127,22,2,65,53.0,0.834338786429726
128,22,2,66,52.0,0.634268463756598
129,22,2,63,51.0,0.634295281726736
130,22,2,65,58.0,0.0342813098941406
131,22,2,80,55.0,0.700953825748002
132,22,2,78,61.0,0.734341534443956
133,22,2,76,60.0,0.767639849911575
134,22,2,74,65.0,0.867655973803267
135,22,2,67,56.0,0.800972267241377
136,22,2,83,60.0,0.767583234199265
137,22,2,73,71.0,0.800623633649593
138,22,2,75,70.0,0.734259756196479
139,22,2,68,72.0,0.900916214375684
140,22,2,78,76.0,0.734341534445775
141,22,2,51,64.0,0.767553105371917
142,22,2,67,54.0,0.767614025200601
143,22,2,56,58.0,0.900925153699063
144,22,2,64,63.0,0.767683884354483
145,22,2,61,55.0,0.734181288804393
146,22,2,68,37.0,0.834321238869961
147,22,2,63,43.0,0.73429352696985
148,22,2,72,43.0,0.467614654266072
149,22,2,70,46.0,0.500943098561038
150,22,2,71,44.0,0.70095515009416
151,22,2,81,54.0,0.667662463087254
152,22,2,95,52.0,0.934214198758127
153,22,2,92,60.0,0.467714311162126
154,22,2,56,70.0,0.567602635841467
155,22,2,82,45.0,0.567735401340542
156,22,2,39,60.0,0.700998191277904
157,22,2,60,53.0,0.767617998233618
158,22,2,64,62.0,0.734235255829844
159,22,2,23,60.0,0.634323424037575
160,22,2,25,44.0,0.734420664006393
161,22,2,20,50.0,0.70098130588849
162,22,2,36,50.0,0.634278727424316
163,22,2,56,42.0,0.734245519495744
164,22,2,45,49.0,0.667644584442314
165,22,2,57,40.0,0.734409738166505
166,22,2,40,44.0,0.801279846164107
167,22,2,57,51.0,0.767610052169402
168,22,2,32,44.0,0.800953726422449
169,22,2,28,43.0,0.834166952779924
170,22,2,21,48.0,0.634245287734302
171,22,2,33,44.0,0.800910685238705
172,22,2,9,49.0,0.734343520960465
173,22,2,27,46.0,0.700942568822938
174,22,2,15,40.0,0.667598563482898
175,22,2,35,41.0,0.600749313905908
176,22,2,37,32.0,0.634226415832018
177,22,2,16,44.0,0.667621739505194
178,22,2,19,44.0,0.700941906652588
179,22,2,7,38.0,0.667920048021188
180,22,2,13,26.0,0.76757330161854
181,22,2,27,23.0,0.701025009246223
182,22,2,27,39.0,0.700950514887154
183,22,2,15,28.0,0.700905818273895
184,22,2,42,31.0,0.734163410159454
185,22,2,19,38.0,0.634304883220466
186,22,2,22,27.0,0.600999614947796
187,22,2,16,26.0,0.667596245881214
188,22,2,17,32.0,0.434302433184712
189,22,2,26,53.0,0.634332032275779
190,22,2,53,27.0,0.567805591579599
191,22,2,18,38.0,0.60092876253475
192,22,2,24,36.0,0.567543371442298
193,22,2,25,30.0,0.667516454148426
194,22,2,35,31.0,0.567536418635427
195,22,2,40,31.0,0.467559693985095
196,22,2,28,21.0,0.100984881619297
197,22,2,45,41.0,0.334223734034822
198,22,2,39,43.0,0.400934589650205
199,22,2,42,51.0,0.56762216991774
200,22,2,41,51.0,0.467678222783434
201,22,2,44,41.0,0.50093084837863
202,22,2,18,29.0,0.700992893900548
203,22,2,9,37.0,0.0342197278932872
204,22,2,21,39.0,0.56772282007114
205,22,2,11,44.0,0.534307631234697
206,22,2,15,52.0,0.56765527852076
207,22,2,17,53.0,0.567622501004735
208,22,2,18,41.0,0.500869928548127
209,22,2,19,38.0,0.500928530776946
210,22,2,2,29.0,0.567566878551588
211,22,2,82,13.0,0.500877543527167
212,22,2,78,47.0,0.501317225776802
213,22,2,54,59.0,0.434208404751189
214,22,2,51,49.0,0.467533538187126
215,22,2,66,57.0,0.56792080951891
216,22,2,77,60.0,0.534262934621438
217,22,2,64,56.0,0.434264027204335
218,22,2,89,54.0,0.46747791573398
219,22,2,95,63.0,0.434282899108439
220,22,2,79,66.0,0.434313359022781
221,22,2,96,47.0,0.500995741240331
222,22,2,71,65.0,0.500943429646213
223,22,2,71,55.0,0.434046503682112
224,22,2,82,36.0,0.46760074865233
225,22,2,92,66.0,0.400937900511053
226,22,2,80,62.0,0.46751930148821
227,22,2,66,62.0,0.400939887027562
228,22,2,66,62.0,0.434245817472402
229,22,2,54,62.0,0.500955348745265
230,22,2,95,58.0,0.501073877543604
231,22,2,82,73.0,0.46751930148821
232,22,2,68,75.0,0.43420641823468
233,22,2,59,70.0,0.434328588980861
234,22,2,96,75.0,0.434205756062511
235,22,2,56,70.0,0.567608595390993
236,22,2,86,12.0,0.0342707151430659
237,22,2,83,43.0,0.300192725178931
238,22,2,84,53.0,0.467529565155928
239,22,2,71,60.0,0.434297135807356
240,22,2,66,64.0,0.500925551001274
1,22,3,100,59.0,0.588353180298327
2,22,3,90,68.0,0.567466273071204
3,22,3,60,49.0,0.567440448343405
4,22,3,73,43.0,0.467344466439499
5,22,3,83,51.0,0.432257932081484
6,22,3,82,44.0,0.467655687515617
7,22,3,80,55.0,0.567556659617821
8,22,3,78,68.0,0.534256004497365
9,22,3,86,67.0,0.534279180535123
10,22,3,84,68.0,0.534304674176383
11,22,3,98,63.0,0.534221571527269
12,22,3,93,66.0,0.500854699156662
13,22,3,100,65.0,0.534355992545443
14,22,3,68,36.0,0.567546727030276
15,22,3,65,42.0,0.534324870437558
16,22,3,70,37.0,0.56752255773381
17,22,3,91,55.0,0.534292423985335
18,22,3,76,53.0,0.534303018745504
19,22,3,100,56.0,0.50091297033714
20,22,3,86,46.0,0.434222928980944
21,22,3,95,43.0,0.534216605233723
22,22,3,85,39.0,0.467598409594302
23,22,3,80,52.0,0.434280869074883
24,22,3,84,56.0,0.500889463212843
25,22,3,85,68.0,0.500953031772951
26,22,3,60,65.0,0.534644368669888
27,22,3,82,53.0,0.767676115537142
28,22,3,90,28.0,0.534296065934086
29,22,3,96,81.0,0.501022890972308
30,22,3,94,67.0,0.634226504712387
31,22,3,70,82.0,0.500976207811163
32,22,3,79,43.0,0.501011634039514
33,22,3,76,58.0,0.534344735612649
34,22,3,88,61.0,0.567622545781887
35,22,3,93,10.0,0.534223226958602
36,22,3,66,60.0,0.567529841631313
37,22,3,61,58.0,0.534245078651566
38,22,3,71,65.0,0.501041100716066
39,22,3,90,71.0,0.534175550538748
40,22,3,62,74.0,0.534221902613353
41,22,3,100,61.0,0.534316262194807
42,22,3,68,80.0,0.634261268769023
43,22,3,54,67.0,0.567513949491513
44,22,3,75,69.0,0.600997033136082
45,22,3,70,72.0,0.534341755836522
46,22,3,73,66.0,0.567607977986881
47,22,3,72,69.0,0.534310633728637
48,22,3,89,75.0,0.50090237557697
49,22,3,72,83.0,0.534334471938564
50,22,3,73,70.0,0.501223198154094
51,22,3,72,64.0,0.567578842396415
52,22,3,72,77.0,0.500963295447036
53,22,3,81,74.0,0.534301032227631
54,22,3,81,65.0,0.53429739027888
55,22,3,72,67.0,0.534247065168984
56,22,3,84,65.0,0.500916612285437
57,22,3,89,74.0,0.601015573966379
58,22,3,76,78.0,0.567627843161972
59,22,3,70,74.0,0.534341093663897
60,22,3,81,69.0,0.567602018434172
61,22,3,74,62.0,0.500996072985799
62,22,3,80,67.0,0.4343196061659
63,22,3,82,73.0,0.53430798503905
64,22,3,71,79.0,0.434301396422597
65,22,3,72,63.0,0.500982167363418
66,22,3,84,58.0,0.500925551614728
67,22,3,71,78.0,0.500770272162754
68,22,3,77,68.0,0.500929193563479
69,22,3,73,68.0,0.534639733462427
70,22,3,71,73.0,0.500950383083364
71,22,3,76,71.0,0.534230179769565
72,22,3,71,76.0,0.501070898478247
73,22,3,80,67.0,0.534321890661431
74,22,3,81,76.0,0.434362978465288
75,22,3,75,93.0,0.501285773455493
76,22,3,71,73.0,0.50093382877094
77,22,3,84,79.0,0.567882117402405
78,22,3,79,79.0,0.600960282562028
79,22,3,71,73.0,0.60098875597987
80,22,3,25,66.0,0.567599700830215
81,22,3,19,23.0,0.601025175467385
82,22,3,17,28.0,0.567514280577598
83,22,3,12,26.0,0.600906977676004
84,22,3,15,28.0,0.567563943515324
85,22,3,25,28.0,0.534489089218368
86,22,3,45,20.0,0.56762486338539
87,22,3,36,23.0,0.567623539040596
88,22,3,24,30.0,0.501913512987358
89,22,3,54,27.0,0.500890456472007
90,22,3,25,36.0,0.534395060722545
91,22,3,24,27.0,0.467610328699266
92,22,3,10,21.0,0.500988126916127
93,22,3,35,23.0,0.534266599257535
94,22,3,8,33.0,0.534310633728637
95,22,3,15,22.0,0.467637477771405
96,22,3,91,17.0,0.43429907881864
97,22,3,100,70.0,0.36805434847065
98,22,3,65,77.0,0.500988458002212
99,22,3,100,53.0,0.500983491708666
100,22,3,87,67.0,0.434299409904725
101,22,3,89,66.0,0.600801692248297
102,22,3,72,60.0,0.534330829989813
103,22,3,32,64.0,0.500908997301849
104,22,3,37,65.0,0.500873239986959
105,22,3,29,57.0,0.467612977389308
106,22,3,66,50.0,0.401274218545495
107,22,3,42,53.0,0.501017924678763
108,22,3,51,70.0,0.567648370509232
109,22,3,67,59.0,0.534271234464995
110,22,3,76,61.0,0.500917936630685
111,22,3,78,59.0,0.53419905766259
112,22,3,48,64.0,0.567602349520712
113,22,3,44,63.0,0.534304012003759
114,22,3,69,60.0,0.534298714623674
115,22,3,68,49.0,0.567596058881918
116,22,3,45,59.0,0.53431791762614
117,22,3,21,57.0,0.568066201357851
118,22,3,42,29.0,0.534330498903728
119,22,3,37,32.0,0.567499381696507
120,22,3,84,48.0,0.567658634183317
121,22,3,78,47.0,0.467523253014861
122,22,3,82,56.0,0.434280206902258
123,22,3,63,46.0,0.500981836277333
124,22,3,63,55.0,0.467592118955508
125,22,3,64,59.0,0.567982767623107
126,22,3,56,57.0,0.56756857872324
127,22,3,65,53.0,0.534273883155038
128,22,3,66,52.0,0.534361952098152
129,22,3,63,51.0,0.567578842396415
130,22,3,65,58.0,0.467598740680387
131,22,3,80,55.0,0.501153338955191
132,22,3,78,61.0,0.53422521347602
133,22,3,76,60.0,0.467605031319181
134,22,3,74,65.0,0.601004648120124
135,22,3,67,56.0,0.534306329607716
136,22,3,83,60.0,0.567596058881918
137,22,3,73,71.0,0.534177205969627
138,22,3,75,70.0,0.534284477914753
139,22,3,68,72.0,0.567624532299305
140,22,3,78,76.0,0.501000377107175
141,22,3,51,64.0,0.534233490632232
142,22,3,67,54.0,0.501096392119962
143,22,3,56,58.0,0.53426130187745
144,22,3,64,63.0,0.501030174869811
145,22,3,61,55.0,0.467481205061176
146,22,3,68,37.0,0.467594436559011
147,22,3,63,43.0,0.567454022880156
148,22,3,72,43.0,0.534215611975014
149,22,3,70,46.0,0.46758582831626
150,22,3,71,44.0,0.53428216031125
151,22,3,81,54.0,0.534247396254614
152,22,3,95,52.0,0.534319573057473
153,22,3,92,60.0,0.534309309383843
154,22,3,56,70.0,0.467597416335593
155,22,3,82,45.0,0.600888436845707
156,22,3,39,60.0,0.534627814357464
157,22,3,60,53.0,0.534288119863504
158,22,3,64,62.0,0.567617579488342
159,22,3,23,60.0,0.567653336802778
160,22,3,25,44.0,0.500926544872982
161,22,3,20,50.0,0.500928200304315
162,22,3,36,50.0,0.534303018745504
163,22,3,56,42.0,0.534293417244044
164,22,3,45,49.0,0.500966275223163
165,22,3,57,40.0,0.634255640302399
166,22,3,40,44.0,0.500955018290824
167,22,3,57,51.0,0.634327154932635
168,22,3,32,44.0,0.501019249023557
169,22,3,28,43.0,0.53431262024651
170,22,3,21,48.0,0.534301363313716
171,22,3,33,44.0,0.534263619481408
172,22,3,9,49.0,0.500950051996824
173,22,3,27,46.0,0.434343444376282
174,22,3,15,40.0,0.567500374955216
175,22,3,35,41.0,0.467596754162514
176,22,3,37,32.0,0.600805003110509
177,22,3,16,44.0,0.73421223489504
178,22,3,19,44.0,0.467668268793204
179,22,3,7,38.0,0.467598409593847
180,22,3,13,26.0,0.534307322866425
181,22,3,27,23.0,0.467608673267932
182,22,3,27,39.0,0.500912308164516
183,22,3,15,28.0,0.434282193420131
184,22,3,42,31.0,0.434247429363495
185,22,3,19,38.0,0.500868935865583
186,22,3,22,27.0,0.534240112357566
187,22,3,16,26.0,0.567617248401802
188,22,3,17,32.0,0.534228855425226
189,22,3,26,53.0,0.534244085392402
190,22,3,53,27.0,0.467528881481485
191,22,3,18,38.0,0.500945747875448
192,22,3,24,36.0,0.501015275988721
193,22,3,25,30.0,0.534237132580984
194,22,3,35,31.0,0.567599700830669
195,22,3,40,31.0,0.46757556464263
196,22,3,28,21.0,0.534214618715851
197,22,3,45,41.0,0.601238726099382
198,22,3,39,43.0,0.700880788753693
199,22,3,42,51.0,0.534258653187408
200,22,3,41,51.0,0.53418382769496
201,22,3,44,41.0,0.53416296926116
202,22,3,18,29.0,0.534671848828566
203,22,3,9,37.0,0.46747226573234
204,22,3,21,39.0,0.534298052451504
205,22,3,11,44.0,0.567588112811791
206,22,3,15,52.0,0.567607646900342
207,22,3,17,53.0,0.60099372227387
208,22,3,18,41.0,0.500818610755687
209,22,3,19,38.0,0.534268585774953
210,22,3,2,29.0,0.5675841397765
211,22,3,82,13.0,0.534306660693801
212,22,3,78,47.0,0.467468623783589
213,22,3,54,59.0,0.46761695042369
214,22,3,51,49.0,0.500886483436716
215,22,3,66,57.0,0.501028850525017
216,22,3,77,60.0,0.501070236306077
217,22,3,64,56.0,0.434402377728929
218,22,3,89,54.0,0.400905057375894
219,22,3,95,63.0,0.534197733317342
220,22,3,79,66.0,0.567552355496446
221,22,3,96,47.0,0.467542456017782
222,22,3,71,65.0,0.334270638509679
223,22,3,71,55.0,0.367611023980317
224,22,3,82,36.0,0.434334836133985
225,22,3,92,66.0,0.667813880525955
226,22,3,80,62.0,0.500916943371976
227,22,3,66,62.0,0.534157009708451
228,22,3,66,62.0,0.46781162913976
229,22,3,54,62.0,0.467676877035501
230,22,3,95,58.0,0.467563314451581
231,22,3,82,73.0,0.500996404071884
232,22,3,68,75.0,0.567607977986881
233,22,3,59,70.0,0.534244747565026
234,22,3,96,75.0,0.534292755071419
235,22,3,56,70.0,0.534220247182475
236,22,3,86,12.0,0.46798180747237
237,22,3,83,43.0,0.534258984273492
238,22,3,84,53.0,0.46773481712944
239,22,3,71,60.0,0.434261666072416
240,22,3,66,64.0,0.434265639107252
1,22,4,40,29.0,0.205464385348023
2,22,4,35,44.0,0.734082516046328
3,22,4,32,45.0,0.700713624014497
4,22,4,41,41.0,0.500795269964328
5,22,4,22,40.0,0.53234285472081
6,22,4,26,28.0,0.534259514931364
7,22,4,28,19.0,0.500929691115743
8,22,4,23,26.0,0.567687340375414
9,22,4,23,33.0,0.500984982576483
10,22,4,31,31.0,0.434274678696966
11,22,4,18,32.0,0.434319044297808
12,22,4,19,35.0,0.434299179105437
13,22,4,24,29.0,0.434279976081598
14,22,4,25,26.0,0.467695551322322
15,22,4,67,29.0,0.467656152019117
16,22,4,36,30.0,0.53421945345508
17,22,4,38,32.0,0.567620460886246
18,22,4,33,32.0,0.567668137353394
19,22,4,39,30.0,0.50089260941968
20,22,4,32,32.0,0.534312157697059
21,22,4,44,39.0,0.500953860437221
22,22,4,39,37.0,0.534293616850846
23,22,4,21,40.0,0.56757212224511
24,22,4,43,36.0,0.600943331883173
25,22,4,38,35.0,0.534356523299721
26,22,4,57,36.0,0.500951873917074
27,22,4,59,41.0,0.534647217316888
28,22,4,40,51.0,0.534286664031242
29,22,4,91,46.0,0.600968494461995
30,22,4,97,46.0,0.567582717016194
31,22,4,87,78.0,0.667653635760871
32,22,4,82,44.0,0.467597880780886
33,22,4,87,48.0,0.667542059583866
34,22,4,86,58.0,0.634201309911077
35,22,4,84,56.0,0.600952602308098
36,22,4,93,69.0,0.667725150462502
37,22,4,84,59.0,0.500953860435402
38,22,4,80,61.0,0.567516168612201
39,22,4,87,74.0,0.600967501202831
40,22,4,87,62.0,0.501008820807328
41,22,4,90,65.0,0.601043982203919
42,22,4,81,63.0,0.53444492341805
43,22,4,48,84.0,0.534354205694399
44,22,4,83,67.0,0.567134094701032
45,22,4,66,73.0,0.467641584209559
46,22,4,44,72.0,0.534144296801969
47,22,4,47,69.0,0.534328380939769
48,22,4,73,78.0,0.567587352226838
49,22,4,68,64.0,0.600865526537746
50,22,4,78,61.0,0.534255872978974
51,22,4,43,65.0,0.567662177794773
52,22,4,65,78.0,0.534176081113401
53,22,4,71,62.0,0.567620129799252
54,22,4,65,52.0,0.500963461947322
55,22,4,67,57.0,0.600981075753225
56,22,4,49,64.0,0.500973394544417
